zip	lat	lon	state	county	city
24458	38.33066	-79.51201	VA	Highland	Mcdowell
24459	38.02955	-79.28621	VA	Augusta	Middlebrook
24460	38.02237	-79.65048	VA	Bath	Millboro
24463	38.06358	-79.11379	VA	Augusta	Mint Spring
24464	37.86082	-79.10398	VA	Nelson	Montebello
24465	38.39611	-79.64636	VA	Highland	Monterey
24467	38.25920	-78.97249	VA	Augusta	Mount Sidney
24469	38.20099	-78.90828	VA	Augusta	New Hope
24471	38.30837	-78.79645	VA	Rockingham	Port Republic
24472	37.93833	-79.22194	VA	Rockbridge	Raphine
24473	37.91290	-79.41052	VA	Rockbridge	Baths
24474	37.80504	-79.84731	VA	Alleghany	Selma
24476	37.97231	-79.22000	VA	Augusta	Steeles Tavern
24477	38.00416	-79.04374	VA	Augusta	Stuarts Draft
24479	38.15353	-79.23992	VA	Augusta	Swoope
24482	38.20502	-78.99706	VA	Augusta	Verona
24483	37.81484	-79.22560	VA	Rockbridge	Vesuvius
24484	38.14480	-79.82013	VA	Bath	Warm Springs
24485	38.27521	-79.33165	VA	Augusta	West Augusta
24486	38.29366	-78.92925	VA	Augusta	Weyers Cave
24487	38.20099	-79.58105	VA	Bath	Williamsville
24501	37.35565	-79.15608	VA	Lynchburg	Lynchburg
24502	37.35624	-79.21940	VA	Campbell	Lynchburg
24503	37.45272	-79.24286	VA	Bedford	Lynchburg
24504	37.36673	-79.04953	VA	Campbell	Lynchburg
24505	37.41625	-79.14179	VA	Lynchburg	Lynchburg
24506	37.35591	-79.16674	VA	Lynchburg	Lynchburg
24513	37.40369	-79.18986	VA	Lynchburg	Lynchburg
24514	37.36583	-79.21529	VA	Lynchburg	Lynchburg
24515	37.35261	-79.17827	VA	Lynchburg	Lynchburg
24517	37.14532	-79.23258	VA	Campbell	Altavista
24520	36.58486	-79.03752	VA	Halifax	Alton
24521	37.63672	-79.09539	VA	Amherst	Amherst
24522	37.37324	-78.78591	VA	Appomattox	Appomattox
24523	37.33640	-79.52347	VA	Bedford	Bedford
24526	37.55452	-79.40169	VA	Bedford	Big Island
24527	36.73240	-79.34577	VA	Pittsylvania	Blairs
24528	37.07733	-78.87770	VA	Campbell	Brookneal
24529	36.62452	-78.64001	VA	Mecklenburg	Buffalo Junction
24530	36.80785	-79.61044	VA	Pittsylvania	Callands
24531	36.83922	-79.44332	VA	Pittsylvania	Chatham
24533	37.63588	-79.06243	VA	Amherst	Clifford
24534	36.87835	-78.76691	VA	Halifax	Clover
24535	36.58543	-79.03308	VA	Halifax	Cluster Springs
24536	37.48996	-79.32097	VA	Bedford	Coleman Falls
24538	37.32908	-78.95367	VA	Campbell	Concord
24539	36.85376	-78.90728	VA	Halifax	Crystal Hill
24540	36.64235	-79.42473	VA	Pittsylvania	Danville
24541	36.59072	-79.51572	VA	Pittsylvania	Danville
24543	36.58424	-79.51377	VA	Pittsylvania	Danville
24549	36.71584	-79.50632	VA	Pittsylvania	Dry Fork
24550	37.23493	-79.26898	VA	Campbell	Evington
24551	37.36655	-79.32680	VA	Bedford	Forest
24553	37.54845	-78.81907	VA	Nelson	Gladstone
24554	37.13674	-79.06639	VA	Campbell	Gladys
24555	37.66780	-79.47007	VA	Rockbridge	Glasgow
24556	37.38093	-79.40210	VA	Bedford	Goode
24557	36.96660	-79.30401	VA	Pittsylvania	Gretna
24558	36.77914	-78.95741	VA	Halifax	Halifax
24562	37.70577	-78.62241	VA	Albemarle	Howardsville
24563	37.06106	-79.27385	VA	Pittsylvania	Hurt
24565	36.85259	-79.18588	VA	Pittsylvania	Java
24566	36.72747	-79.25069	VA	Pittsylvania	Keeling
24569	37.04630	-79.12129	VA	Campbell	Long Island
24570	37.34860	-79.42720	VA	Bedford	Lowry
24571	37.13671	-79.37983	VA	Campbell	Lynch Station
24572	37.46514	-79.09628	VA	Amherst	Madison Heights
24574	37.57589	-79.24714	VA	Amherst	Monroe
24576	37.09347	-78.90219	VA	Campbell	Naruna
24577	36.93762	-78.97553	VA	Halifax	Nathalie
24578	37.66269	-79.55693	VA	Rockbridge	Natural Bridge
24579	37.58763	-79.50483	VA	Rockbridge	Natural Bridge Station
24580	36.58328	-78.68000	VA	Mecklenburg	Nelson
24581	37.65692	-78.80980	VA	Mecklenburg	Norwood
24586	36.60776	-79.28280	VA	Pittsylvania	Ringgold
24588	37.26408	-79.09997	VA	Campbell	Rustburg
24589	36.75528	-78.75555	VA	Halifax	Scottsburg
24590	37.79353	-78.47767	VA	Albemarle	Scottsville
24592	36.67808	-78.95474	VA	Halifax	South Boston
24593	37.32651	-78.91342	VA	Appomattox	Spout Spring
24594	36.64217	-79.18504	VA	Pittsylvania	Sutherlin
24595	37.55904	-79.08421	VA	Amherst	Sweet Briar
24597	36.78553	-79.10950	VA	Halifax	Vernon Hill
24598	36.60521	-78.78280	VA	Halifax	Virgilina
24599	37.63289	-78.72452	VA	Nelson	Wingina
24601	37.19068	-81.64049	VA	Tazewell	Amonate
24602	37.18383	-81.65762	VA	Tazewell	Bandy
24603	37.35607	-82.19140	VA	Buchanan	Big Rock
24604	37.21088	-81.54378	VA	Tazewell	Bishop
24605	37.24093	-81.36123	VA	Tazewell	Bluefield
24606	37.28814	-81.39183	VA	Tazewell	Boissevain
24607	37.29498	-82.26533	VA	Buchanan	Breaks
24608	37.11600	-81.52534	VA	Tazewell	Burkes Garden
24609	37.02955	-81.79500	VA	Tazewell	Cedar Bluff
24612	37.09728	-81.84461	VA	Tazewell	Doran
24613	37.26200	-81.33850	VA	Tazewell	Falls Mills
24614	37.31466	-82.07181	VA	Buchanan	Grundy
24619	37.22745	-81.51732	VA	Tazewell	Horsepen
24620	37.43335	-82.01932	VA	Buchanan	Hurley
24622	37.22005	-81.79638	VA	Buchanan	Jewell Ridge
24624	37.20438	-81.98706	VA	Buchanan	Keen Mountain
24627	37.18299	-82.21519	VA	Buchanan	Mavisdale
24628	37.30347	-82.17337	VA	Buchanan	Maxie
24630	37.17292	-81.47820	VA	Tazewell	North Tazewell
24631	37.22020	-81.99714	VA	Buchanan	Oakwood
24634	37.27411	-81.90253	VA	Buchanan	Pilgrims Knob
24635	37.30683	-81.34962	VA	Tazewell	Pocahontas
24637	37.05258	-81.70981	VA	Tazewell	Pounding Mill
24639	37.17357	-81.90461	VA	Buchanan	Raven
24640	37.10647	-81.86272	VA	Tazewell	Red Ash
24641	37.11797	-81.80802	VA	Tazewell	Richlands
24646	37.13751	-82.02976	VA	Buchanan	Rowe
24647	37.15848	-81.87377	VA	Buchanan	Shortt Gap
24649	37.08303	-81.92198	VA	Russell	Swords Creek
24651	37.07732	-81.50054	VA	Tazewell	Tazewell
24656	37.17430	-82.12364	VA	Buchanan	Vansant
24657	37.22363	-81.84737	VA	Buchanan	Whitewood
24658	37.35254	-81.99172	VA	Buchanan	Wolford
24701	37.29929	-81.20650	WV	Mercer	Bluefield
24712	37.46903	-81.02029	WV	Mercer	Athens
24714	37.47627	-81.18352	WV	Mercer	Beeson
24715	37.33408	-81.32933	WV	Mercer	Bramwell
24716	37.53331	-81.37337	WV	Wyoming	Bud
24719	37.48722	-81.32652	WV	Wyoming	Covel
24724	37.33603	-81.31579	WV	Mercer	Freeman
24726	37.52084	-81.37229	WV	Wyoming	Herndon
24729	37.44759	-81.24699	WV	Mercer	Hiawatha
24731	37.39733	-81.15162	WV	Mercer	Kegley
24732	37.34170	-80.92781	WV	Mercer	Kellysville
24733	37.44986	-81.20094	WV	Mercer	Lashmeet
24736	37.45045	-81.29589	WV	Wyoming	Matoaka
24737	37.35042	-81.26055	WV	Mercer	Montcalm
24738	37.30320	-81.32013	WV	Mercer	Nemours
24739	37.36784	-80.99490	WV	Mercer	Princeton
24740	37.40420	-81.10205	WV	Mercer	Princeton
24747	37.40182	-81.22730	WV	Mercer	Rock
24751	37.30996	-81.33000	WV	Mercer	Wolfe
24801	37.46841	-81.55544	WV	Wyoming	Welch
24808	37.33142	-81.41048	WV	McDowell	Anawalt
24811	37.40881	-81.75381	WV	McDowell	Avondale
24813	37.35954	-81.72489	WV	McDowell	Bartley
24815	37.22036	-81.63026	WV	McDowell	Berwind
24816	37.46139	-81.70516	WV	McDowell	Big Sandy
24817	37.34206	-81.81721	WV	McDowell	Bradshaw
24818	37.60809	-81.62275	WV	Wyoming	Brenton
24822	37.62908	-81.68755	WV	Wyoming	Clear Fork
24823	37.66761	-81.74105	WV	Wyoming	Coal Mountain
24826	37.29212	-81.62411	WV	McDowell	Cucumber
24827	37.75186	-81.65997	WV	Wyoming	Cyclone
24828	37.49975	-81.65530	WV	McDowell	Davy
24829	37.44285	-81.59544	WV	McDowell	Eckman
24830	37.33399	-81.55799	WV	McDowell	Elbert
24831	37.38943	-81.44085	WV	McDowell	Elkhorn
24834	37.54313	-81.66093	WV	Wyoming	Fanrock
24836	37.36846	-81.54908	WV	McDowell	Gary
24839	37.58216	-81.76504	WV	Wyoming	Hanover
24843	37.48378	-81.70923	WV	McDowell	Hensley
24844	37.48554	-81.78703	WV	McDowell	Iaeger
24845	37.52643	-81.80041	WV	Wyoming	Ikes Fork
24846	37.52611	-81.89175	WV	McDowell	Isaban
24847	37.57339	-81.41455	WV	Wyoming	Itmann
24848	37.28206	-81.43413	WV	McDowell	Jenkinjones
24849	37.67435	-81.55848	WV	Wyoming	Jesse
24850	37.37807	-81.88516	WV	McDowell	Jolo
24851	37.59922	-81.83805	WV	Mingo	Justice
24853	37.42924	-81.51686	WV	McDowell	Kimball
24854	37.73997	-81.57890	WV	Wyoming	Kopperston
24855	37.40882	-81.42499	WV	McDowell	Kyle
24857	37.69591	-81.67557	WV	Wyoming	Lynco
24859	37.61732	-81.57824	WV	Wyoming	Marianna
24860	37.65919	-81.59075	WV	Wyoming	Matheny
24861	37.36182	-81.36525	WV	McDowell	Maybeury
24862	37.47905	-81.94890	WV	McDowell	Mohawk
24866	37.25216	-81.59925	WV	McDowell	Newhall
24867	37.60432	-81.45261	WV	Wyoming	New Richmond
24868	37.42412	-81.40259	WV	McDowell	Northfork
24869	37.56133	-81.82315	WV	Wyoming	North Spring
24870	37.73784	-81.53203	WV	Wyoming	Oceana
24871	37.31693	-81.48552	WV	McDowell	Pageton
24872	37.44986	-81.89320	WV	McDowell	Panther
24873	37.35734	-81.87415	WV	McDowell	Paynesville
24874	37.60201	-81.53072	WV	Wyoming	Pineville
24878	37.43210	-81.63086	WV	McDowell	Premier
24879	37.31639	-81.76725	WV	McDowell	Raysal
24880	37.64679	-81.53187	WV	Wyoming	Rock View
24881	37.44435	-81.68785	WV	McDowell	Roderfield
24882	37.62771	-81.76623	WV	Wyoming	Simon
24884	37.27943	-81.55048	WV	McDowell	Squire
24887	37.37808	-81.38664	WV	McDowell	Switchback
24888	37.36195	-81.48876	WV	McDowell	Thorpe
24892	37.31691	-81.69699	WV	McDowell	War
24894	37.25186	-81.69052	WV	McDowell	Warriormine
24895	37.37718	-81.58208	WV	McDowell	Wilcoe
24898	37.58752	-81.57504	WV	Wyoming	Wyoming
24901	37.85298	-80.47598	WV	Greenbrier	Lewisburg
24902	37.77799	-80.45392	WV	Greenbrier	Fairlea
24910	37.74173	-80.66835	WV	Greenbrier	Alderson
24915	38.46930	-79.78668	WV	Pocahontas	Arbovale
24916	37.82735	-80.57735	WV	Greenbrier	Asbury
24918	37.51793	-80.75461	WV	Monroe	Ballard
24920	38.58918	-79.71723	WV	Pocahontas	Bartow
24924	38.19294	-80.15174	WV	Pocahontas	Buckeye
24925	37.72919	-80.38348	WV	Greenbrier	Caldwell
24927	38.38999	-79.96500	WV	Pocahontas	Cass
24931	37.91471	-80.59355	WV	Greenbrier	Crawley
24934	38.32836	-79.89267	WV	Pocahontas	Dunmore
24935	37.56362	-80.80344	WV	Summers	Forest Hill
24938	37.92516	-80.38083	WV	Greenbrier	Frankford
24941	37.58824	-80.35770	WV	Monroe	Gap Mills
24943	37.83632	-80.72709	WV	Greenbrier	Grassy Meadows
24944	38.39926	-79.77108	WV	Pocahontas	Green Bank
24945	37.54113	-80.68795	WV	Monroe	Greenville
24946	38.17891	-80.26710	WV	Pocahontas	Hillsboro
24951	37.48358	-80.63103	WV	Monroe	Lindside
24954	38.22932	-80.07436	WV	Pocahontas	Marlinton
24957	37.88729	-80.40827	WV	Greenbrier	Maxwelton
24962	37.66029	-80.72041	WV	Summers	Pence Springs
24963	37.43743	-80.77617	WV	Monroe	Peterstown
24966	38.03345	-80.35283	WV	Greenbrier	Renick
24970	37.73238	-80.47574	WV	Greenbrier	Ronceverte
24974	37.65395	-80.44693	WV	Monroe	Secondcreekx
24976	37.66513	-80.52273	WV	Monroe	Sinks Grove
24977	37.90823	-80.67527	WV	Greenbrier	Smoot
24981	37.63256	-80.73968	WV	Summers	Talcott
24983	37.59165	-80.51672	WV	Monroe	Union
24984	37.48942	-80.41749	WV	Monroe	Waiteville
24985	37.59989	-80.68948	WV	Monroe	Wayside
24986	37.91189	-80.19455	WV	Greenbrier	White Sulphur Springs
24991	38.00702	-80.48972	WV	Greenbrier	Williamsburg
24993	37.66095	-80.63512	WV	Monroe	Wolfcreek
25002	38.13087	-81.25466	WV	Fayette	Alloy
25003	38.25101	-81.77925	WV	Kanawha	Alum Creek
25005	38.58201	-81.26982	WV	Roane	Amma
25007	37.82520	-81.42766	WV	Raleigh	Arnett
25008	37.95044	-81.35766	WV	Raleigh	Artie
25009	38.19237	-81.71301	WV	Boone	Ashford
25011	38.51169	-81.83630	WV	Putnam	Bancroft
25015	38.24293	-81.49226	WV	Kanawha	Belle
25019	38.37663	-81.08955	WV	Clay	Bickmore
25021	37.91587	-81.68482	WV	Boone	Bim
25022	37.84157	-81.79241	WV	Logan	Blair
25024	38.15744	-81.62660	WV	Boone	Bloomingrose
25025	38.29378	-81.40180	WV	Kanawha	Blount
25026	38.43937	-81.46029	WV	Kanawha	Blue Creek
25028	37.95598	-81.72535	WV	Boone	Bob White
25030	38.45028	-81.22599	WV	Clay	Bomont
25031	38.14615	-81.28010	WV	Fayette	Boomer
25033	38.61095	-81.92511	WV	Putnam	Buffalo
25035	38.16339	-81.52399	WV	Kanawha	Cabin Creek
25036	38.19168	-81.26438	WV	Fayette	Cannelton
25039	38.24642	-81.36524	WV	Kanawha	Cedar Grove
25040	38.13673	-81.24385	WV	Fayette	Charlton Heights
25043	38.44092	-80.98981	WV	Clay	Clay
25044	37.91139	-81.32118	WV	Raleigh	Clear Creek
25045	38.45603	-81.32474	WV	Kanawha	Clendenin
25047	37.92190	-81.76027	WV	Boone	Clothier
25048	37.95442	-81.44656	WV	Raleigh	Colcord
25049	38.11954	-81.57315	WV	Boone	Comfort
25051	38.15885	-81.70929	WV	Boone	Costa
25053	38.04725	-81.87633	WV	Boone	Danville
25054	38.12226	-81.45044	WV	Kanawha	Dawes
25057	38.10780	-81.23783	WV	Fayette	Deep Water
25059	38.25422	-81.21530	WV	Fayette	Dixie
25060	37.97058	-81.47286	WV	Raleigh	Dorothy
25061	38.17510	-81.43342	WV	Kanawha	Drybranch
25062	37.87549	-81.44411	WV	Raleigh	Dry Creek
25063	38.57761	-80.92572	WV	Braxton	Duck
25064	38.37631	-81.74764	WV	Kanawha	Dunbar
25067	38.20963	-81.44018	WV	Kanawha	East Bank
25070	38.54667	-81.93179	WV	Putnam	Eleanor
25071	38.47732	-81.46756	WV	Kanawha	Elkview
25075	38.05260	-81.42915	WV	Kanawha	Eskdale
25076	37.86889	-81.93700	WV	Logan	Ethel
25079	38.47512	-81.38895	WV	Kanawha	Falling Rock
25081	38.08235	-81.76875	WV	Boone	Foster
25082	38.60861	-82.02879	WV	Putnam	Fraziers Bottom
25083	38.06809	-81.36118	WV	Kanawha	Gallagher
25085	38.16762	-81.18867	WV	Fayette	Gauley Bridge
25086	38.21326	-81.41238	WV	Kanawha	Glasgow
25088	38.37963	-81.21551	WV	Clay	Glen
25090	38.15544	-81.21655	WV	Fayette	Glen Ferris
25093	37.96530	-81.64137	WV	Boone	Gordon
25102	38.16735	-81.35192	WV	Kanawha	Handley
25103	38.18207	-81.38225	WV	Kanawha	Hansford
25106	38.77598	-82.08237	WV	Mason	Henderson
25107	38.22427	-81.64493	WV	Kanawha	Hernshaw
25108	37.96550	-81.87289	WV	Boone	Hewett
25109	38.53097	-81.86062	WV	Putnam	Hometown
25110	38.21324	-81.32640	WV	Kanawha	Hugheston
25111	38.34841	-81.12591	WV	Clay	Indore
25112	38.38103	-81.76633	WV	Kanawha	Institute
25113	38.55741	-81.03338	WV	Clay	Ivydale
25114	37.98199	-81.79860	WV	Boone	Jeffrey
25115	38.13065	-81.18997	WV	Fayette	Kanawha Falls
25118	38.11882	-81.32294	WV	Fayette	Kimberly
25119	38.03362	-81.27494	WV	Fayette	Kincaid
25121	37.91167	-81.87787	WV	Logan	Lake
25123	38.73172	-81.90214	WV	Mason	Leon
25124	38.62006	-81.76536	WV	Putnam	Liberty
25125	38.31554	-81.19074	WV	Clay	Lizemores
25126	38.19058	-81.35382	WV	Kanawha	London
25130	38.02776	-81.74550	WV	Boone	Madison
25132	38.29328	-81.33441	WV	Kanawha	Mammoth
25133	38.47976	-81.11831	WV	Clay	Maysel
25134	38.13596	-81.48553	WV	Kanawha	Miami
25136	38.15864	-81.31977	WV	Fayette	Montgomery
25139	38.11038	-81.28740	WV	Fayette	Mount Carbon
25140	37.86738	-81.49733	WV	Raleigh	Naoma
25141	38.63050	-81.03592	WV	Clay	Nebo
25142	38.15001	-81.73066	WV	Boone	Nellis
25143	38.42001	-81.82414	WV	Kanawha	Nitro
25148	38.03511	-81.53695	WV	Boone	Orgas
25149	37.95580	-81.77450	WV	Boone	Ottawa
25152	38.04110	-81.24004	WV	Fayette	Page
25154	38.11572	-81.70249	WV	Boone	Peytona
25156	38.41181	-81.48217	WV	Kanawha	Pinch
25159	38.50186	-81.78060	WV	Putnam	Poca
25160	38.29884	-81.27314	WV	Kanawha	Pond Gap
25161	38.06123	-81.31890	WV	Fayette	Powellton
25162	38.20712	-81.38435	WV	Kanawha	Pratt
25164	38.50406	-81.19373	WV	Clay	Procious
25165	38.14907	-81.65308	WV	Boone	Racine
25168	38.56394	-81.87733	WV	Putnam	Red House
25169	38.12788	-81.76288	WV	Boone	Ridgeview
25173	38.07519	-81.21898	WV	Fayette	Robson
25174	37.86115	-81.41376	WV	Raleigh	Rock Creek
25177	38.36928	-81.85021	WV	Kanawha	Saint Albans
25180	37.78961	-81.43316	WV	Raleigh	Saxon
25181	38.04962	-81.63476	WV	Boone	Seth
25183	37.90740	-81.79745	WV	Logan	Sharples
25185	38.22149	-81.23587	WV	Fayette	Mount Olive
25186	38.17113	-81.29811	WV	Fayette	Smithers
25187	38.72617	-82.01878	WV	Mason	Southside
25193	38.01672	-81.55089	WV	Boone	Sylvester
25201	38.34890	-81.48645	WV	Kanawha	Tad
25202	38.31593	-81.85372	WV	Kanawha	Tornado
25203	38.02125	-81.88162	WV	Boone	Turtle Creek
25204	37.91546	-81.60914	WV	Boone	Twilight
25205	38.01841	-81.78926	WV	Boone	Uneeda
25206	37.95960	-81.69296	WV	Boone	Van
25208	37.84579	-81.64282	WV	Boone	Wharton
25209	37.96271	-81.52861	WV	Boone	Whitesville
25211	38.46107	-80.87932	WV	Clay	Widen
25213	38.50776	-81.91796	WV	Putnam	Winfield
25214	38.18947	-81.55127	WV	Kanawha	Winifrede
25231	38.60464	-81.59100	WV	Jackson	Advent
25234	38.81291	-81.12343	WV	Calhoun	Arnoldsburg
25235	38.66939	-81.08874	WV	Calhoun	Chloe
25239	38.84616	-81.83941	WV	Jackson	Cottageville
25241	38.78427	-81.80801	WV	Jackson	Evans
25243	38.67841	-81.48216	WV	Roane	Gandeeville
25244	38.77068	-81.54237	WV	Jackson	Gay
25245	38.69916	-81.73930	WV	Jackson	Given
25247	39.00100	-81.98987	WV	Mason	Hartford
25248	38.64255	-81.61454	WV	Jackson	Kenna
25251	38.62119	-81.23173	WV	Roane	Left Hand
25252	38.88345	-81.53679	WV	Jackson	Le Roy
25253	38.91947	-81.96690	WV	Mason	Letart
25259	38.67465	-81.24836	WV	Roane	Looneyville
25260	39.01653	-82.02465	WV	Mason	Mason
25261	38.83027	-81.08886	WV	Calhoun	Millstone
25262	38.90751	-81.83219	WV	Jackson	Millwood
25264	38.85547	-81.89516	WV	Mason	Mount Alto
25265	38.98129	-81.97356	WV	Mason	New Haven
25266	38.60224	-81.15890	WV	Roane	Newton
25267	38.85778	-80.94187	WV	Gilmer	Normantown
25268	38.73969	-81.10700	WV	Calhoun	Orma
25270	38.88174	-81.43395	WV	Roane	Reedy
25271	38.78845	-81.68625	WV	Jackson	Ripley
25275	38.92451	-81.61687	WV	Jackson	Sandyville
25276	38.78803	-81.33203	WV	Roane	Spencer
25285	38.54723	-81.11290	WV	Clay	Wallback
25286	38.62098	-81.39728	WV	Roane	Walton
25287	38.96158	-82.04834	WV	Mason	West Columbia
25301	38.35123	-81.62761	WV	Kanawha	Charleston
25302	38.39053	-81.59879	WV	Kanawha	Charleston
25303	38.36033	-81.68679	WV	Kanawha	South Charleston
25304	38.30521	-81.59044	WV	Kanawha	Charleston
25305	38.33682	-81.61313	WV	Kanawha	Charleston
25306	38.31071	-81.49087	WV	Kanawha	Charleston
25309	38.31177	-81.75715	WV	Kanawha	South Charleston
25311	38.36308	-81.55357	WV	Kanawha	Charleston
25312	38.46156	-81.65600	WV	Kanawha	Charleston
25313	38.41547	-81.75704	WV	Kanawha	Charleston
25314	38.29705	-81.65463	WV	Kanawha	Charleston
25315	38.21032	-81.57992	WV	Kanawha	Charleston
25317	38.36006	-81.57073	WV	Kanawha	Charleston
25320	38.54124	-81.62706	WV	Kanawha	Charleston
25321	38.35085	-81.63064	WV	Kanawha	Charleston
25322	38.34892	-81.63037	WV	Kanawha	Charleston
25323	38.35277	-81.63177	WV	Kanawha	Charleston
25324	38.35190	-81.63015	WV	Kanawha	Charleston
25325	38.35448	-81.62729	WV	Kanawha	Charleston
25326	38.33313	-81.59841	WV	Kanawha	Charleston
25327	38.35311	-81.63244	WV	Kanawha	Charleston
25328	38.35036	-81.62982	WV	Kanawha	Charleston
25329	38.35123	-81.62918	WV	Kanawha	Charleston
25330	38.34774	-81.63052	WV	Kanawha	Charleston
25331	38.35001	-81.62932	WV	Kanawha	Charleston
25332	38.35379	-81.62809	WV	Kanawha	Charleston
25333	38.35294	-81.63310	WV	Kanawha	Charleston
25334	38.34949	-81.62731	WV	Kanawha	Charleston
25335	38.35000	-81.62905	WV	Kanawha	Charleston
25336	38.35053	-81.62821	WV	Kanawha	Charleston
25337	38.34892	-81.62452	WV	Kanawha	Charleston
25338	38.34992	-81.63045	WV	Kanawha	Charleston
25339	38.35113	-81.62913	WV	Kanawha	Charleston
25350	38.35283	-81.62996	WV	Kanawha	Charleston
25356	38.44681	-81.75401	WV	Kanawha	Charleston
25357	38.42168	-81.68972	WV	Kanawha	Charleston
25358	38.33395	-81.74594	WV	Kanawha	Charleston
25360	38.45324	-81.66948	WV	Kanawha	Charleston
25361	38.36396	-81.55201	WV	Kanawha	Charleston
25362	38.39695	-81.58675	WV	Kanawha	Charleston
25364	38.32264	-81.60265	WV	Kanawha	Charleston
25365	38.23427	-81.57375	WV	Kanawha	Charleston
25375	38.34928	-81.63173	WV	Kanawha	Charleston
25387	38.38523	-81.66420	WV	Kanawha	Charleston
25389	38.36828	-81.67332	WV	Kanawha	Charleston
25392	38.35198	-81.62843	WV	Kanawha	Charleston
25396	38.35103	-81.62941	WV	Kanawha	Charleston
25401	39.45642	-77.97267	WV	Berkeley	Martinsburg
25402	39.46145	-77.96982	WV	Berkeley	Martinsburg
25403	39.48420	-78.00725	WV	Berkeley	Martinsburg
25404	39.48631	-77.89782	WV	Berkeley	Martinsburg
25405	39.40892	-77.96235	WV	Berkeley	Martinsburg
25410	39.32699	-77.78005	WV	Jefferson	Bakerton
25411	39.55497	-78.22004	WV	Morgan	Berkeley Springs
25413	39.31632	-78.05300	WV	Berkeley	Bunker Hill
25414	39.25273	-77.87055	WV	Jefferson	Charles Town
25419	39.58286	-77.88493	WV	Berkeley	Falling Waters
25420	39.38095	-78.11969	WV	Berkeley	Gerrardstown
25421	39.37821	-78.16384	WV	Berkeley	Glengary
25422	39.55812	-78.35887	WV	Morgan	Great Cacapon
25423	39.31449	-77.79823	WV	Jefferson	Halltown
25425	39.27613	-77.79184	WV	Jefferson	Harpers Ferry
25427	39.52608	-78.09098	WV	Berkeley	Hedgesville
25428	39.37407	-78.02729	WV	Berkeley	Inwood
25430	39.34024	-77.93899	WV	Jefferson	Kearneysville
25431	39.48682	-78.57279	WV	Hampshire	Levels
25432	39.29562	-77.78663	WV	Jefferson	Millville
25434	39.45797	-78.45038	WV	Hampshire	Paw Paw
25437	39.42250	-78.57623	WV	Hampshire	Points
25438	39.31853	-77.86448	WV	Jefferson	Ranson
25440	39.29801	-78.07101	WV	Berkeley	Ridgeway
25441	39.22820	-77.92222	WV	Jefferson	Rippon
25442	39.37157	-77.83181	WV	Jefferson	Shenandoah Junction
25443	39.43835	-77.81477	WV	Jefferson	Shepherdstown
25444	39.43543	-78.52081	WV	Hampshire	Slanesville
25446	39.24013	-77.95705	WV	Jefferson	Summit Point
25501	38.16035	-81.95582	WV	Lincoln	Alkol
25502	38.66501	-82.11024	WV	Mason	Apple Grove
25503	38.60835	-82.11666	WV	Mason	Ashton
25504	38.37297	-82.26674	WV	Cabell	Barboursville
25505	38.01967	-82.03075	WV	Lincoln	Big Creek
25506	38.20826	-82.18665	WV	Lincoln	Branchland
25507	38.39945	-82.55193	WV	Wayne	Ceredo
25508	37.96388	-82.01394	WV	Logan	Chapmanville
25510	38.38832	-82.06599	WV	Cabell	Culloden
25511	38.03194	-82.35637	WV	Wayne	Dunlow
25512	38.17784	-82.32056	WV	Wayne	East Lynn
25514	38.08136	-82.51678	WV	Wayne	Fort Gay
25515	38.75731	-82.15262	WV	Mason	Gallipolis Ferry
25517	38.10989	-82.45368	WV	Wayne	Genoa
25520	38.55773	-82.17899	WV	Cabell	Glenwood
25521	38.22915	-81.98641	WV	Lincoln	Griffithsville
25523	38.27934	-82.06754	WV	Lincoln	Hamlin
25524	38.01309	-82.11712	WV	Lincoln	Harts
25526	38.39840	-81.98279	WV	Putnam	Hurricane
25529	38.15573	-81.82450	WV	Boone	Julian
25530	38.35629	-82.56337	WV	Wayne	Kenova
25534	38.08065	-82.27781	WV	Wayne	Kiahsville
25535	38.30772	-82.43405	WV	Wayne	Lavalette
25537	38.53399	-82.26926	WV	Cabell	Lesage
25540	38.15709	-82.13914	WV	Lincoln	Midkiff
25541	38.45884	-82.12707	WV	Cabell	Milton
25544	38.23078	-82.11017	WV	Lincoln	Myra
25545	38.45847	-82.22456	WV	Cabell	Ona
25547	37.92627	-81.95370	WV	Logan	Pecks Mill
25550	38.86655	-82.07490	WV	Mason	Point Pleasant
25555	38.23525	-82.55913	WV	Wayne	Prichard
25557	38.09923	-82.16262	WV	Lincoln	Ranger
25559	38.32753	-82.23181	WV	Cabell	Salt Rock
25560	38.44736	-81.89908	WV	Putnam	Scott Depot
25562	38.32627	-82.47241	WV	Wayne	Shoals
25564	38.26302	-81.88835	WV	Lincoln	Sod
25565	38.10998	-81.96631	WV	Lincoln	Spurlockville
25567	38.21971	-81.87294	WV	Lincoln	Sumerco
25569	38.44254	-81.95203	WV	Putnam	Teays
25570	38.23508	-82.41927	WV	Wayne	Wayne
25571	38.29470	-82.15632	WV	Lincoln	West Hamlin
25572	38.16074	-81.89338	WV	Lincoln	Woodville
25573	38.22725	-81.94549	WV	Lincoln	Yawkey
25601	37.86255	-82.00260	WV	Logan	Logan
25606	37.76641	-81.82878	WV	Logan	Accoville
25607	37.78125	-81.77081	WV	Logan	Amherstdale
25608	37.57512	-81.89165	WV	Mingo	Baisden
